$28.75,29.42,-0.2470,28.30,0.0272,4.98,0.0942,67.16,-0.0364,0.02,0.00,0.05,6.7136,4878.42,540.8922*2e
$28.75,29.42,-0.5197,28.30,-0.2601,4.98,-0.0280,67.16,0.0116,0.02,0.00,0.05,6.7143,4886.94,498.1073*0
$28.75,29.41,-0.4599,28.30,-0.1874,4.98,0.0921,67.16,0.0609,0.02,0.00,0.05,6.7150,4894.31,461.0679*26
$28.75,29.41,-0.2175,28.29,0.2202,4.98,-0.0316,67.16,-0.0392,0.02,0.00,0.05,6.7143,4900.73,427.8374*8
$28.75,29.40,-0.1813,28.29,-0.2817,4.98,0.0665,67.16,0.0085,0.03,0.00,0.05,6.7194,4908.26,390.1149*29
$28.75,29.39,-0.4383,28.29,-0.3332,4.98,-0.0051,67.16,0.0325,0.02,0.00,0.06,6.7194,4914.08,464.5500*a
$28.75,29.39,-0.4377,28.29,-0.0120,4.98,-0.0528,67.16,-0.1143,0.02,0.00,0.07,6.6967,4921.82,425.7369*28
$28.75,29.38,-0.5547,28.28,-0.1523,4.98,-0.0783,67.16,-0.0418,0.02,0.00,0.06,6.7106,4929.87,385.2304*22
$28.75,29.38,-0.5266,28.28,-0.0813,4.98,-0.0026,67.16,-0.0665,0.02,0.00,0.05,6.7158,4935.40,357.4379*24
$28.75,29.37,-0.2148,28.28,-0.0351,4.98,0.1676,67.16,0.0557,0.02,0.00,0.07,6.7018,4941.84,325.1147*2d
$28.75,29.36,-0.2194,28.28,-0.2987,4.98,0.0443,67.16,0.0760,0.02,0.00,0.05,6.7121,4947.59,392.3334*2a
